campaign_member_id,campaign_id,member_type,lead_id,contact_id,status,has_responded,created_at,updated_at
faPoalVHywTdd5Zn7q,aPrBTsuGMeCtPyTm4I,Lead,OEdyROMy679pDz70c4,,Responded,True,2024-05-10 09:49:32,2024-05-19 09:49:32
LU0QtFFSbSRcC6WVFn,T9Zrv8Ypz8oQiJaNY3,Contact,,0LEqhKWxXdmeGmGWtM,Sent,False,2025-10-09 14:58:35,2025-10-15 14:58:35
tQTQaJWsnFx5drSMMg,dSpJys0X6Bimtnf0Lx,Lead,dSIgyHbC4PLs9rjsPG,,Sent,False,2025-06-02 09:27:22,2025-06-11 09:27:22
biYPB7JVxzrG5frUhD,RGaIqiMZa6Tp5EvRun,Contact,,dRmImiL9NqbIfHkbmv,Sent,False,2025-10-02 18:43:48,2025-10-11 18:43:48
NB0zrycrBkyFYEGLsR,fX3NRI0Xb2Wh2NENDK,Contact,,lIG2ENdMABFP4TIC2i,Unsubscribed,False,2025-05-11 13:33:31,2025-05-15 13:33:31
V4ZAErztBfawH8FDNo,qyGYgImqhWuBOaj93t,Lead,VgdkBxvJWWlwllEad3,,Sent,False,2025-06-06 18:44:27,2025-06-09 18:44:27
IsASuoidC9X30iTCgH,6JGarktZnDwO9yqWqb,Lead,hYjrhpMJG4k3ewS9Qw,,Responded,True,2024-10-23 19:49:36,2024-11-07 19:49:36
ftTfjilUk8zyVJisMi,Jbx3uJrFJY2I5iuXnA,Lead,z2WJq3mfqGrxXS4CyF,,Unsubscribed,False,2024-06-12 17:41:16,2024-06-17 17:41:16
DSjXMZAjEpW4PkMuRy,knerxPHZTsagyW193E,Contact,,RYH5hyhqNZinMC0drj,Sent,False,2024-04-11 13:51:09,2024-04-17 13:51:09
CiDW0lsVu1s5omALOy,mIHoxjTSWipIVRauzo,Contact,,YfznTU1nlgfyNurSzQ,Sent,False,2025-12-16 03:31:25,2025-12-24 03:31:25
Lyl7vc49SjrUz4pXkt,fX3NRI0Xb2Wh2NENDK,Contact,,6xtCi4tcZYwDPD8Qxp,Sent,False,2024-09-26 19:45:23,2024-10-25 19:45:23
p3ygHmLyfnUw975XTB,lvvh9tG4woS1U43qgF,Lead,wbh8OnGZe3O2zawAhd,,Sent,False,2025-04-02 21:29:29,2025-04-25 21:29:29
8wSOtaMC6VdCyObG8F,1WtSrFE7EuGqZSxpS4,Lead,2IFoaq1SaTYhVxEox1,,Unsubscribed,False,2024-08-10 22:05:24,2024-08-10 22:05:24
hPdsla1RUbcrr8fF01,fbnldpuIX6CRgru0m8,Lead,aW8eIpjB9iWxo5YG5f,,Sent,False,2024-06-22 18:32:42,2024-07-19 18:32:42
EOA4OfiVJp7oK7Kw1t,aPrBTsuGMeCtPyTm4I,Contact,,CTjLeJtJ8DyvcYKT2z,Sent,False,2024-04-06 13:12:16,2024-05-03 13:12:16
94K2q7WjVtkxB8XZE8,aPrBTsuGMeCtPyTm4I,Lead,VwpbKhU0QR6DS1Eytu,,Unsubscribed,False,2025-02-25 17:10:37,2025-03-06 17:10:37
AGZ7pyWpri0XCfxh2X,HMbpyMV6qEEdLLxYCY,Contact,,he1eSoG45S4g8K61Kp,Sent,False,2025-05-19 16:15:53,2025-06-04 16:15:53
oHbwh5mDMHvmHa4Q5k,jUdss4gvwqwxXygFrM,Lead,K34ekOE5f98dqYOqBr,,Sent,False,2024-05-06 15:13:57,2024-05-29 15:13:57
H9lTxmEbHk3eu1OOPO,Pjy99hz8hGr2Tx5BAc,Lead,Vs6E3008gHgCsoi9cR,,Sent,False,2024-11-08 00:04:39,2024-11-20 00:04:39
otxmI2lLWAdI4MVqS0,fX3NRI0Xb2Wh2NENDK,Contact,,3PnobE5AcMZskLcMmb,Bounced,False,2024-07-30 06:46:18,2024-08-27 06:46:18
SkqMmZnxXykKRQwiuq,Z3ZYUr576NAmJMiYB5,Contact,,rsJYy3Lfz1Wr3XOx4r,Bounced,False,2024-12-13 10:34:44,2024-12-28 10:34:44
H8hMNTfwiFXPeQkOHN,Z3ZYUr576NAmJMiYB5,Contact,,riKE6pfL3UehxXttrr,Responded,True,2025-03-07 21:43:13,2025-04-05 21:43:13
RH6cU3zKkvtbwTxUJF,nCA0jTIjHULJ4vO64d,Lead,nCJ5mWI8l1iQ3mUqI8,,Sent,False,2024-05-29 16:36:12,2024-06-07 16:36:12
1DO5IcJpkR3UH4Kybc,lvvh9tG4woS1U43qgF,Lead,rUV1p47LbCQICAgBMG,,Sent,False,2025-05-08 17:13:13,2025-05-21 17:13:13
VSfQyWYaGDwECSk8Sv,mUoK5i8xMFO0Y0eiWP,Lead,fTGEF4xuxQh0VOAVDk,,Bounced,False,2025-10-01 23:18:19,2025-10-30 23:18:19
h2Secps5IidEia25IW,1WtSrFE7EuGqZSxpS4,Lead,jItua3kUmoufRMdyZa,,Sent,False,2025-04-25 20:59:12,2025-05-24 20:59:12
wGuR1KL78R2uUKM9Jp,CkskBBGoCcwPeXILiC,Contact,,KIzg9P5eUrFXFo1574,Sent,False,2025-01-08 19:51:11,2025-01-26 19:51:11
hd41eTKpFw5SMb1aUm,f6E6051k6nB1V1Ea2E,Contact,,RTXBb9rCA87Jij7QVN,Responded,True,2025-10-16 00:51:34,2025-11-01 00:51:34
AYUruDznGS3fs0TX2y,sskORbbLKzMtcQ5EhG,Lead,2L2l8JdjAEGmKn5klF,,Sent,False,2025-09-12 11:54:04,2025-09-14 11:54:04
5Dxb44950pJ2t1WIjS,T9Zrv8Ypz8oQiJaNY3,Lead,gVq8L8ONAIWSfUbQam,,Sent,False,2024-12-24 20:55:36,2025-01-17 20:55:36
CF84zPeAn7bFOgKu9t,oB3zxU58ueiKdvtze2,Lead,V5qeXxmoXaIbKsoLnl,,Responded,True,2025-10-07 11:58:31,2025-10-30 11:58:31
IYYn07QDVC4ZQtDAVQ,fbnldpuIX6CRgru0m8,Contact,,xH4lBxXdK6syciyXuV,Sent,False,2025-07-26 23:04:06,2025-08-18 23:04:06
1Q5H3b7AdPfwZ1YSnR,ytG4pJS3x02ix2KNtI,Contact,,JowJQ1dD0qMdUvPoeC,Sent,False,2024-04-09 02:11:27,2024-04-25 02:11:27
f9ICTqZAGBXFQreFdc,mIHoxjTSWipIVRauzo,Contact,,K2xV00ouq63vleRCKB,Responded,True,2025-04-23 10:31:35,2025-05-12 10:31:35
YFksnJRu6xUVM9qwrN,8tg65JpR4ZlykSTM98,Contact,,AadSr2nT7i15gn5tgL,Sent,False,2025-11-12 21:28:40,2025-12-09 21:28:40
53mjkP7M4tzWUvD4Yp,V7RpTNnnv8A4nxV0dk,Contact,,8UV3qhTVewHjxIkmL1,Unsubscribed,False,2024-08-26 13:20:20,2024-08-26 13:20:20
KsRsmpeqbimMCq93C7,f6E6051k6nB1V1Ea2E,Contact,,C1jFjjwaJjWDVKxeO9,Sent,False,2024-09-16 03:37:11,2024-09-27 03:37:11
6NYvgPCZTChom2QFZZ,0FgtMT4fNxIfPjBD0b,Lead,uVwmr48e7e4TMyw4gz,,Sent,False,2024-05-14 20:10:26,2024-05-20 20:10:26
xVj727WsnLLY6XVqqi,csxgAmLo4sbfOrLDOp,Lead,Ku3UB5R0Qwbaw7HtZb,,Sent,False,2024-09-16 20:08:11,2024-09-27 20:08:11
tp4dYoAhFyw02h5qyt,knerxPHZTsagyW193E,Contact,,2hiyQrTNHSiW95lCRX,Bounced,False,2025-05-26 01:34:23,2025-06-06 01:34:23
qgBOkQ3eDw1eVKWekP,4yTRF1BKXqIVxMZoBL,Lead,QyRQd8fiG3lZ65GGNW,,Sent,False,2024-05-01 03:29:43,2024-05-06 03:29:43
WwytE0Bd9MrZSmeDFT,ItcGN5MsMUe7PTLEnn,Lead,XwbibTVOCJg23VDLKj,,Responded,True,2024-02-24 12:17:49,2024-03-14 12:17:49
J6EDT1H7WmKSBc4tdV,ktHrBtPl8NBJVLRXyK,Contact,,fH169gtMudpmA5xTmx,Sent,False,2024-11-06 03:23:49,2024-11-07 03:23:49
FS1Tgw5huQWsJ1X8SY,ktHrBtPl8NBJVLRXyK,Contact,,jwOyS3OLrvVc4VOskj,Responded,True,2024-06-17 15:56:43,2024-06-24 15:56:43
pyFfNbl3xPxbwoqYjO,knerxPHZTsagyW193E,Lead,DZRJRZnNA1B9IpDGfT,,Bounced,False,2024-06-02 06:32:03,2024-06-15 06:32:03
IDmZq84In3Rm94sjmr,o6OHzuOTUFUBAjdHLD,Contact,,nwZbPZp50B8MXGwod1,Sent,False,2025-02-10 02:46:14,2025-02-18 02:46:14
ijcuLv9sx81nNJll4s,xqeM3BKM0x8s5QhYug,Contact,,55dNfaiheFed7VrVWN,Sent,False,2024-04-30 05:33:11,2024-05-17 05:33:11
nmhvQpqrSboMFie7ND,HMbpyMV6qEEdLLxYCY,Contact,,1g8F7BdFb6alag3C47,Sent,False,2025-08-11 12:54:41,2025-09-08 12:54:41
9eqBDD4HhTe7pF4Ba9,Pjy99hz8hGr2Tx5BAc,Lead,hGuygYBfpyYJdBcMFD,,Sent,False,2024-03-11 17:42:13,2024-03-18 17:42:13
ffTPOWsfMZjyqZfBIu,ktHrBtPl8NBJVLRXyK,Lead,h3WTxVfOKf9LqRWSMQ,,Sent,False,2025-05-02 07:41:37,2025-05-18 07:41:37
XiabWE35wQL5iuCgyU,xGUynvEYAako788xe8,Contact,,ubxFh3fcVwxPRI1sS4,Unsubscribed,False,2024-04-11 19:36:28,2024-04-22 19:36:28
RRy2rHSCakoCHpl8zQ,Pjy99hz8hGr2Tx5BAc,Lead,3dieWIOgYIku0HWvhR,,Bounced,False,2025-08-30 22:09:27,2025-09-04 22:09:27
3u0FJl29VsLXbU95vX,RGaIqiMZa6Tp5EvRun,Contact,,aNcf6eKj3nFURa4SSp,Sent,False,2025-01-06 13:23:05,2025-02-02 13:23:05
rQnmADCgaX4KykYxHC,IYUwL0AaY0SJA04csh,Contact,,S4TrObroaBZwFu5wph,Sent,False,2025-10-06 05:48:11,2025-10-24 05:48:11
9W7kaGL4R1M1E4YuHW,5XYwZX2HAJOb4T7dhV,Contact,,AWRTyYpL5Z9AymlmwB,Bounced,False,2024-01-19 23:15:55,2024-01-30 23:15:55
eMap8SjMny5wR6o7cx,e2X0kqcomdUJnOY9f4,Lead,mGB6ow2827Oae1Tzlh,,Unsubscribed,False,2025-04-15 04:14:40,2025-05-10 04:14:40
bDIp47Q2LjLWdualPL,wjEZFGcE2nq1hOeDKS,Lead,TOmz4hAYeAfjxzOXIw,,Unsubscribed,False,2024-12-15 04:21:11,2025-01-03 04:21:11
rHRXiIUJqiRcljrhf5,csxgAmLo4sbfOrLDOp,Lead,LTF8GrTHWRslfJR1wV,,Sent,False,2025-04-08 21:20:43,2025-04-21 21:20:43
llQEjyMlmK0DihE0fe,wjEZFGcE2nq1hOeDKS,Lead,KOShcAXhPqGjZr0fYy,,Bounced,False,2025-11-12 20:35:45,2025-11-25 20:35:45
O1aJ1W0bUZ61UWzTVY,mIHoxjTSWipIVRauzo,Contact,,YiEWBFI2RlJpvS6fMd,Unsubscribed,False,2025-01-03 15:15:15,2025-01-24 15:15:15
POztLPqE100WM40T0j,1WtSrFE7EuGqZSxpS4,Lead,PTdsAyqhYYhWmXwpSU,,Sent,False,2025-12-09 13:42:54,2025-12-25 13:42:54
EKYwE6a3ItIm09R2bc,ROEK23iSCCfcTNYaea,Contact,,rIEKcaYo0xmZPG420B,Responded,True,2024-02-17 19:53:59,2024-03-13 19:53:59
VwVzpKn72z8NQvV2eR,mUoK5i8xMFO0Y0eiWP,Lead,JRsVIUx6D3b1heB76P,,Sent,False,2024-11-26 12:18:59,2024-12-01 12:18:59
KX0bEdNrUpYxWxY7YK,czEQwS0dtsjNbtMv2M,Contact,,1rq7bYWpvx2RF8asxm,Unsubscribed,False,2024-03-20 05:24:33,2024-04-15 05:24:33
UXDwYqEMvb9ClCSRRj,oB3zxU58ueiKdvtze2,Lead,u6n2o8iFjZFmVOq4eJ,,Sent,False,2025-01-04 03:59:33,2025-01-21 03:59:33
ff456QfHa8qsnSzkg8,zCPp3tVTQ8MZmUR1Zu,Contact,,Jz78jV7nfaWEv9ZE9Q,Sent,False,2025-10-14 06:26:00,2025-10-19 06:26:00
sC25uulYZ1y1GLvJUV,Pjy99hz8hGr2Tx5BAc,Contact,,5god6XH0VG8YFNvMWz,Sent,False,2024-09-19 22:25:10,2024-09-29 22:25:10
Z9b7LP90aKTAMv1HxX,A9jzzae12xCtxuXJ6B,Contact,,4mtaMz3WKgkJkUIGZF,Sent,False,2024-12-30 08:08:06,2024-12-30 08:08:06
WlOzmqiqWogU9qGgGt,HMbpyMV6qEEdLLxYCY,Contact,,9nc9bZpCq0Qim7dRmw,Sent,False,2025-01-02 09:27:37,2025-01-28 09:27:37
ox4gDBkproeS3nlU75,GMJggabcDbR4YRJSLR,Contact,,YgLvM8bDkCXLgegxkm,Sent,False,2025-12-02 13:03:54,2025-12-17 13:03:54
itMd6IAiSYh3dlTZyO,6pxCFklP2luDJR2Evw,Contact,,AXciIGWvCJb1ZwfuCU,Sent,False,2024-03-28 21:28:14,2024-04-22 21:28:14
ug7npad80GC2q5FxK8,Bw50yfneGKl5ujG6f2,Lead,48duHzLl5kTF8EVCbK,,Sent,False,2024-10-18 09:07:40,2024-11-06 09:07:40
vVkHUPxOIHaBjCTEKA,aPrBTsuGMeCtPyTm4I,Lead,qMAy3R9FkINVjz27Al,,Sent,False,2024-05-13 15:31:19,2024-05-20 15:31:19
dvFrd1V5gQQ90B0YPJ,c5crlPrKdfEbfNvv6b,Contact,,egDjCvJvIOyZdKIjQH,Bounced,False,2025-04-19 13:14:50,2025-05-04 13:14:50
UiJdv0USKmKnQz0Ny8,QngaMszafovek4SXx6,Contact,,h6yU3ZZ5gNbr7NhNx5,Sent,False,2025-11-09 06:18:53,2025-11-26 06:18:53
SiUmPLZunpIYB0pXpX,6pxCFklP2luDJR2Evw,Contact,,La4JWJCe35HjNAnXXG,Sent,False,2024-05-25 05:59:15,2024-05-28 05:59:15
COAIyLHNPGMgC50GQ6,czEQwS0dtsjNbtMv2M,Contact,,Z2MDlwAUVij5Qv0PsB,Sent,False,2025-02-20 07:45:22,2025-02-21 07:45:22
I3zsHy5jaSxUnnowSv,1WtSrFE7EuGqZSxpS4,Lead,MWVuo5iyOi7xgVRcUd,,Responded,True,2025-12-18 07:35:44,2025-12-31 00:00:00
8nJR7pFVFtBTvkvtsb,V7RpTNnnv8A4nxV0dk,Contact,,yN5ZcMYT4mAg2izpoa,Unsubscribed,False,2024-10-20 08:40:31,2024-11-07 08:40:31
7B9dOlSzW8OP5JXs7t,dSpJys0X6Bimtnf0Lx,Lead,aXaZ7e4Zdt49qMIlAo,,Bounced,False,2024-10-29 17:12:05,2024-11-16 17:12:05
xt50AseveFtzhsnN1t,Pjy99hz8hGr2Tx5BAc,Contact,,ATMGx37x869zEJSGMq,Sent,False,2024-11-22 04:52:54,2024-11-24 04:52:54
cn3gKKj8vEii49ATbc,wjEZFGcE2nq1hOeDKS,Contact,,yqOu4xPnjNLkxlpbaF,Responded,True,2025-12-04 22:40:47,2025-12-24 22:40:47
jJjO86t5t1lun8Ohml,knerxPHZTsagyW193E,Lead,tQdsXNsuWhdF4IWl6L,,Sent,False,2024-02-01 06:12:40,2024-02-05 06:12:40
sPgSqFrV8O8qmEZAyz,GMJggabcDbR4YRJSLR,Lead,h7VNcp1BcyJu7B4Zld,,Bounced,False,2024-10-29 19:13:07,2024-11-13 19:13:07
79d6Wsbdsgj2maVQu4,EE9R6f7VZxXJICdlq1,Contact,,egDjCvJvIOyZdKIjQH,Unsubscribed,False,2024-01-06 06:41:39,2024-01-19 06:41:39
COfyIk8tvKXSPGZk89,qyGYgImqhWuBOaj93t,Lead,qsPVNAkb3oypXhyv4Y,,Unsubscribed,False,2024-08-03 11:42:14,2024-08-04 11:42:14
pQaXDlvW8Rv4eDf7P9,NKUp4BJED1d7EjzQf3,Lead,HphhQPOb4Vq8vNEvUd,,Sent,False,2025-08-29 06:09:20,2025-09-13 06:09:20
bajU2Eg5ReAEeq9r3z,nZYJNQN8JcCyXmMHef,Lead,z1qhEzgXqVyscEn4iq,,Sent,False,2025-07-16 11:49:19,2025-08-13 11:49:19
qTt4uxK2VpN13bbIKp,nCA0jTIjHULJ4vO64d,Contact,,sigh0Akqc9fzmT9N8Y,Sent,False,2024-06-28 22:14:59,2024-07-21 22:14:59
4xYzRBMfCiCk8HtFQc,Pjy99hz8hGr2Tx5BAc,Contact,,R3Z4L0XKjZSNuqaqYB,Bounced,False,2024-02-01 14:40:46,2024-02-05 14:40:46
ci6fgdGjVUEnWCgR6Y,nZYJNQN8JcCyXmMHef,Contact,,wafLkaBjavUyasGEqT,Sent,False,2025-08-03 06:22:28,2025-08-22 06:22:28
QUZECNY17LvfyKErWA,lvvh9tG4woS1U43qgF,Lead,9sGR9km17H0IZ2ALix,,Responded,True,2025-04-25 02:00:26,2025-05-20 02:00:26
iQBNOXZq604v2RK2KX,8tg65JpR4ZlykSTM98,Contact,,ZOpSsjiCHtU7Y7kkFL,Sent,False,2025-07-30 05:51:25,2025-08-29 05:51:25
mEV5MjBE6vfGckT2Gt,lvvh9tG4woS1U43qgF,Lead,HLFDTAYDsiaCGEzx8v,,Sent,False,2024-07-11 02:48:13,2024-08-10 02:48:13
vm3Jcp8SvZqLU4MIeG,oB3zxU58ueiKdvtze2,Lead,eI7kS4yuLGzNt6Sasg,,Sent,False,2024-03-18 10:06:02,2024-03-25 10:06:02
6GrjBJZuTAFbjZIRlH,knerxPHZTsagyW193E,Contact,,XTQncpdaRdgx7xEUSi,Sent,False,2025-10-20 21:23:31,2025-10-31 21:23:31
RcmfbgZwyyi3qaLzoH,mUoK5i8xMFO0Y0eiWP,Lead,40hgg2bFDSN7o0Iza2,,Sent,False,2024-08-11 16:39:53,2024-08-15 16:39:53
OInB20YIdz2HEupR11,qyGYgImqhWuBOaj93t,Lead,qiG8VHBRz3Jfc4H8Eu,,Unsubscribed,False,2025-04-25 10:40:15,2025-05-11 10:40:15
x2bMScM1qOq1l5nEG9,nCA0jTIjHULJ4vO64d,Lead,IZG9khKBWTLKxMgu9e,,Responded,True,2024-12-04 19:37:44,2024-12-26 19:37:44
l3RgBDjPTTWHItxof8,o6OHzuOTUFUBAjdHLD,Lead,HrKVryXQWzMThyyabD,,Sent,False,2025-02-19 21:54:15,2025-03-07 21:54:15
a0dzQpdrBySf2sKHB4,4A8t9Jk0ll1RSJJOju,Lead,VWduRqiTqqxceysGTp,,Bounced,False,2025-05-11 00:35:26,2025-05-16 00:35:26
YSb3cQIfNOwYzpAS54,mIHoxjTSWipIVRauzo,Contact,,Jw4hOCbey1xGmp1k8V,Sent,False,2024-12-17 11:48:38,2024-12-23 11:48:38
4Bl1EFgcP1Qqx0OSVe,knerxPHZTsagyW193E,Lead,40wdLzJF4g0JPZobpd,,Responded,True,2024-07-17 14:47:02,2024-07-17 14:47:02
M8rW0aWy2K4CJmfbJW,Z3ZYUr576NAmJMiYB5,Lead,jcgJKmm8QYX7ZabtHC,,Bounced,False,2025-01-21 15:04:22,2025-02-20 15:04:22
X4X1bDTTP6ZT7DxPU4,ItcGN5MsMUe7PTLEnn,Contact,,6PtWogzD1Kl0tPc7yp,Sent,False,2025-01-26 23:50:30,2025-02-05 23:50:30
3woT0mKpFwWO3hlOhV,0FgtMT4fNxIfPjBD0b,Contact,,CYOJyKZLXnqQVglom4,Sent,False,2025-04-26 13:22:24,2025-04-27 13:22:24
0knavXDbnnCAQjcY0b,c5crlPrKdfEbfNvv6b,Contact,,Mmg9sUOmJbKb9cAVUp,Bounced,False,2025-06-01 14:14:58,2025-06-28 14:14:58
kpiXiCsp2aV8OnnlEt,Bw50yfneGKl5ujG6f2,Contact,,LGGVNepeQ38ZpvVJ36,Sent,False,2025-08-17 06:37:24,2025-09-02 06:37:24
vMBWsPd2VwPJ4pG9rp,0FgtMT4fNxIfPjBD0b,Lead,rJKtiVBF6TbMo7XssK,,Bounced,False,2025-11-19 14:03:52,2025-12-19 14:03:52
90I2XpMHWpMZyYbKW5,xxymgnZ3Kzu12XPqUV,Contact,,7QaFRssl6Q1Z7vTxIZ,Sent,False,2025-07-23 05:51:10,2025-08-19 05:51:10
vsq8xlC972z4guEusG,A9jzzae12xCtxuXJ6B,Lead,wCBQMiRYY3F9R13x7N,,Sent,False,2025-05-22 11:30:52,2025-06-10 11:30:52
VyX0zBk8wJmF268CFj,knerxPHZTsagyW193E,Lead,pEIcWb66Gobn9iXwng,,Sent,False,2024-01-28 04:43:46,2024-02-14 04:43:46
6t3HqQgVh6LHKpVtDp,e2X0kqcomdUJnOY9f4,Lead,r9WrBVdMnSIWOBktTV,,Sent,False,2024-08-08 22:14:59,2024-08-31 22:14:59
33wUS1sYTiUP0ynDTu,8JvEJGzdaOgNfnvJtp,Contact,,yCkpmEJQIIRDtWeBmn,Responded,True,2025-05-02 06:19:32,2025-05-28 06:19:32
59ximw3KvWPTBi28Cd,wjEZFGcE2nq1hOeDKS,Lead,N0SR9IWkhHrrxQVEsW,,Responded,True,2025-09-26 20:59:51,2025-09-30 20:59:51
dlSNZ77ADXWHEYdE6d,HMbpyMV6qEEdLLxYCY,Contact,,pdoLfdFuB9Lnu415lA,Sent,False,2024-08-11 07:22:35,2024-08-30 07:22:35
y47UolGGaKkLAz7R2J,8tg65JpR4ZlykSTM98,Lead,f1SwNfOB2f7nlSQDAM,,Responded,True,2024-11-05 06:32:24,2024-11-22 06:32:24
3w48P8XcX4JnLRGJA5,ytG4pJS3x02ix2KNtI,Lead,GtJFnu0fQbQO1ZETx2,,Sent,False,2025-07-21 10:21:00,2025-08-10 10:21:00
03c5vkk4zJlBaIuW40,xGUynvEYAako788xe8,Lead,23cNs6MatvclRL56xW,,Sent,False,2024-07-18 16:42:27,2024-08-11 16:42:27
SPKjYMeeJDA3qV5oIl,CkskBBGoCcwPeXILiC,Contact,,DFthjgVZ9qy6HrPTCK,Sent,False,2024-08-23 23:37:25,2024-09-05 23:37:25
jzuqPKbSYmGfCFSWt8,mUoK5i8xMFO0Y0eiWP,Contact,,wRovQtryRyJmzp3nKP,Responded,True,2024-10-10 04:37:43,2024-10-16 04:37:43
UFpTb8pSABUv9eQbDO,csxgAmLo4sbfOrLDOp,Contact,,n3opyYVkrWMFhmMIwD,Sent,False,2024-06-25 00:46:31,2024-07-02 00:46:31
tjbuLY80LaeRARo3Ek,Pjy99hz8hGr2Tx5BAc,Contact,,Mbw5k0bEkkuAM9yS0b,Sent,False,2025-10-25 02:58:44,2025-11-07 02:58:44
003E6vAJMe8Kmh4oar,xxymgnZ3Kzu12XPqUV,Lead,PVCqKbvpRFoYTNG8Iz,,Sent,False,2024-06-09 10:17:25,2024-07-07 10:17:25
9kPJLiAr9qlIpq5Tpd,A9jzzae12xCtxuXJ6B,Contact,,2hiyQrTNHSiW95lCRX,Responded,True,2025-05-21 02:47:34,2025-05-25 02:47:34
lMH2dgsIYkPnMHW2gA,5LcvzlLBp9f9VplB1Z,Contact,,ZcGYvIZy0Bfm9VMFNK,Sent,False,2025-11-19 11:03:31,2025-11-26 11:03:31
9PUp2L3hqtbYojVbx7,5XYwZX2HAJOb4T7dhV,Contact,,ynaT4Tgw5xsbcZ7ADR,Sent,False,2025-03-23 12:31:24,2025-03-31 12:31:24
9yLCiQyLYH85182ice,nZYJNQN8JcCyXmMHef,Contact,,6hknDfDx31MwgiMCDh,Sent,False,2025-10-07 20:56:58,2025-10-14 20:56:58
3f7dticyje4Ij6Qs3Y,mUoK5i8xMFO0Y0eiWP,Contact,,XekuuhGxBDRb8Vjo7o,Sent,False,2024-11-07 20:14:44,2024-12-07 20:14:44
VpjfUfitSos94hhcDt,zCPp3tVTQ8MZmUR1Zu,Lead,q4riAypUdsJ8i9G53G,,Sent,False,2024-04-04 04:09:17,2024-04-05 04:09:17
i5hGBNe4YxxSClx8KW,6pxCFklP2luDJR2Evw,Contact,,bIkKxHcfPE0lsNHhZX,Sent,False,2025-09-03 02:20:59,2025-09-14 02:20:59
n0BSPNEfmaH5fjSHoC,Bw50yfneGKl5ujG6f2,Lead,hFhf3IWovgB6lTpbuR,,Sent,False,2025-08-10 06:07:26,2025-08-28 06:07:26
Gb6fiFh7DfYuOjYoZa,4A8t9Jk0ll1RSJJOju,Lead,NyWu47jfEhQads0Fuy,,Responded,True,2025-01-12 09:58:00,2025-01-24 09:58:00
nbUcviK3uwwOXM8iD8,zCPp3tVTQ8MZmUR1Zu,Contact,,gHnh9bYlB7zQkB4nnz,Responded,True,2025-10-30 20:27:43,2025-11-24 20:27:43
QmVc9Q8tMAOrQ30IuJ,xqeM3BKM0x8s5QhYug,Lead,YXBWDdMrngaHIal71O,,Responded,True,2024-03-25 12:56:47,2024-04-19 12:56:47
Xy8r5ibVosic4T9KWe,o6OHzuOTUFUBAjdHLD,Lead,DMiPBRFQVfDBolgJGt,,Bounced,False,2025-06-19 18:20:05,2025-06-27 18:20:05
znvdBetVS4pne564bM,HMbpyMV6qEEdLLxYCY,Contact,,NJ592doTorlmE7afQo,Sent,False,2024-07-20 20:47:37,2024-08-03 20:47:37
UzIWudoPqyx95huxLG,RGaIqiMZa6Tp5EvRun,Lead,r9EgG0iOPVmReE3x5n,,Sent,False,2024-11-08 02:54:06,2024-12-02 02:54:06
lkiEAjvTFTcgBhpjwh,dSpJys0X6Bimtnf0Lx,Lead,Ud4zLD5Zfx9Kcpb4CU,,Bounced,False,2025-11-30 17:14:34,2025-12-18 17:14:34
CtmZ15tWDpneh5vqIl,4yTRF1BKXqIVxMZoBL,Contact,,TxCAqXYFhD4IVniuf6,Bounced,False,2024-06-26 01:01:00,2024-07-03 01:01:00
Nlktgdn7gxUiGOhm3G,HMbpyMV6qEEdLLxYCY,Contact,,Z8JkizQnTRPsn47FWM,Sent,False,2024-10-10 20:30:08,2024-10-19 20:30:08
buIawDR1iI6bWUadPk,Ora9xUxIe92MDny4AG,Lead,BAK2MCmk5bx41ttq4V,,Sent,False,2024-05-03 19:43:37,2024-05-16 19:43:37
yHgpNomN8Q66qLn5ju,knerxPHZTsagyW193E,Lead,dYv4weaKVr1Dp8UJDL,,Unsubscribed,False,2024-12-21 19:56:47,2025-01-05 19:56:47
KLK9v11I8K4yaqH2ei,lvvh9tG4woS1U43qgF,Lead,X0bVycz1wqIlgrZZTw,,Sent,False,2024-07-14 18:09:26,2024-08-06 18:09:26
pyjSCPvjknh50AUGm7,ROEK23iSCCfcTNYaea,Contact,,JgXRB2LKjAqk25NcvM,Sent,False,2025-04-15 02:58:27,2025-04-27 02:58:27
KOGq9mykYFmjvUkEYv,RGaIqiMZa6Tp5EvRun,Lead,qnVKqQKF3CAaODsyN1,,Sent,False,2025-12-25 03:15:40,2025-12-31 00:00:00
fx9rkvGuwrrZ0g9yA0,mUoK5i8xMFO0Y0eiWP,Contact,,yWZv25g3S350tJspEM,Sent,False,2024-03-24 18:44:59,2024-03-26 18:44:59
mya154fuNUMlmj03cS,Z3ZYUr576NAmJMiYB5,Lead,CEIc8R5LEkhQ6DXzIJ,,Bounced,False,2025-02-05 01:15:55,2025-02-22 01:15:55
JnlBiMKmBBPJRO2syC,iMOxZq8iiMaOwnavyY,Lead,LQTt4xiiEQcFfKIH55,,Sent,False,2024-06-26 21:21:49,2024-07-16 21:21:49
a2V4tqzcRiFFkadpoL,kgqVLVQ98jdJE5YwGx,Lead,s7E26uSC4BAZvDcgEF,,Unsubscribed,False,2024-02-23 15:20:05,2024-02-28 15:20:05
w3oaHQhVtoNGcFU119,IYUwL0AaY0SJA04csh,Lead,3piW3SSWOMwimFki1q,,Sent,False,2025-06-30 12:00:30,2025-06-30 12:00:30
